precinct,year,race,party,candidate,votes
BRADY TWP,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,476
BRADY TWP,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,150
BRADY TWP,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,14
BRADY TWP,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,11
BRADY TWP,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,2
BRADY TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,496
BRADY TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,160
BRADY TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,551
BRADY TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,AARON BERNSTINE,AARON BERNSTINE,546
BUFFALO TWP 1,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,1306
BUFFALO TWP 1,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,635
BUFFALO TWP 1,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,5
BUFFALO TWP 1,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,1
BUFFALO TWP 1,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,1266
BUFFALO TWP 1,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,648
BUFFALO TWP 1,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,25
BUFFALO TWP 1,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,7
BUFFALO TWP 1,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,5
BUFFALO TWP 1,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,1256
BUFFALO TWP 1,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,633
BUFFALO TWP 1,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,28
BUFFALO TWP 1,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,12
BUFFALO TWP 1,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,9
BUFFALO TWP 1,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,6
BUFFALO TWP 1,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,1278
BUFFALO TWP 1,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,575
BUFFALO TWP 1,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,43
BUFFALO TWP 1,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,22
BUFFALO TWP 1,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,5
BUFFALO TWP 1,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,1313
BUFFALO TWP 1,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,571
BUFFALO TWP 1,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,28
BUFFALO TWP 1,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,14
BUFFALO TWP 1,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,3
BUFFALO TWP 1,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,1365
BUFFALO TWP 1,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,564
BUFFALO TWP 1,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,1538
BUFFALO TWP 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,MARCI MUSTELLO,MARCI MUSTELLO,1449
BUFFALO TWP 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,JUSTIN KONCHAR,JUSTIN KONCHAR,253
BUFFALO TWP 2,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,1329
BUFFALO TWP 2,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,572
BUFFALO TWP 2,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,9
BUFFALO TWP 2,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,2
BUFFALO TWP 2,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,1282
BUFFALO TWP 2,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,588
BUFFALO TWP 2,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,17
BUFFALO TWP 2,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,7
BUFFALO TWP 2,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,4
BUFFALO TWP 2,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,1276
BUFFALO TWP 2,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,564
BUFFALO TWP 2,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,33
BUFFALO TWP 2,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,9
BUFFALO TWP 2,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,6
BUFFALO TWP 2,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,1
BUFFALO TWP 2,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,1311
BUFFALO TWP 2,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,517
BUFFALO TWP 2,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,32
BUFFALO TWP 2,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,6
BUFFALO TWP 2,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,4
BUFFALO TWP 2,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,1303
BUFFALO TWP 2,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,525
BUFFALO TWP 2,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,33
BUFFALO TWP 2,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,10
BUFFALO TWP 2,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,6
BUFFALO TWP 2,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,1392
BUFFALO TWP 2,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,499
BUFFALO TWP 2,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,1523
BUFFALO TWP 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,MARCI MUSTELLO,MARCI MUSTELLO,1473
